siparis_id,musteri_id,musteri_adi,cinsiyet,yas,sehir,ilce,urun_id,urun_adi,kategori,marka,fiyat,adet,indirim_orani,kargo_ucreti,odeme_tipi,siparis_durumu,tarih,teslim_tarihi,toplam_harcama,musteri_puani,sadakat_seviyesi,kampanya_kodu,urun_puani,yorum_sayisi
100854,282,Zehranur Şama,Kadın,43,Gaziantep,Şehitkamil,5055,Casio Dijital Kol Saati,Aksesuar,Casio,1108.57,1,10,0.0,Dijital Cüzdan,İade,30-10-2025 06:38:55,03-11-2025 22:38:55,997.71,3.9,Bronze,SEPET50,3.0,44
100855,9,Atanur Yıldırım,Kadın,22,İstanbul,,5033,Tefal Airfryer,Mutfak,Tefal,3281.22,1,20,,Kredi Kartı,İptal,,10-06-2025 17:38:27,2624.98,4.3,Gold,,3.1,65
100856,86,Ertuncay Öcalan,Erkek,24,Ankara,Çankaya,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,171.53,2,10,,Kredi Kartı,İade,09-08-2025 07:21:42,12-08-2025 08:21:42,338.74,3.6,Silver,,3.7,209
100857,152,Nalân Sezgin,Kadın,42,Ankara,Etimesgut,5026,Bioderma Sensibio Micellar Su,Kozmetik,Bioderma,407.25,1,0,39.99,Kredi Kartı,Tamamlandı,22-12-2025 11:20:42,25-12-2025 10:20:42,447.24,4.5,Silver,,4.6,169
100858,31,Karlukhan Çorlu,Erkek,28,Kayseri,Melikgazi,5009,Koton Erkek Slim Fit Kot Pantolon,Giyim,Koton,544.28,1,25,29.99,Kredi Kartı,Tamamlandı,04-08-2025 14:14:09,09-08-2025 20:14:09,438.2,4.0,Silver,HOSGELDIN15,5.0,3
100859,116,Tamaydın Şafak,Erkek,25,Kocaeli,Gebze,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,428.53,1,15,29.99,Kredi Kartı,Tamamlandı,10-03-2025 11:55:22,12-03-2025 07:55:22,394.24,4.2,Bronze,HOSGELDIN15,3.6,19
100860,53,Öge Öcalan,Erkek,32,Kayseri,Kocasinan,5014,Boyner Klasik Gömlek,Giyim,Boyner,515.11,1,0,49.99,Kredi Kartı,İptal,08.06.2026 12:25:44,11-06-2026 13:25:44,-565.1,4.3,Silver,HOSGELDIN15,4.4,0
100861,321,Uluman Bilir,Erkek,30,İzmir,Çiğli,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,906.68,2,15,0.0,Kapıda Ödeme,Tamamlandı,09/14/2024 03:13:29,20-09-2024 22:13:29,1541.36,5.0,Silver,,,26
100862,124,Baykan Yüksel,Erkek,28,Samsun,Atakum,5053,Guess Kadın Çanta,Aksesuar,Guess,3412.08,1,0,0.0,Kredi Kartı,Tamamlandı,12-06-2026 10:02:38,16-06-2026 06:02:38,3412.08,3.7,Silver,,4.1,16
100863,342,Deniz Öcalan,Kadın,28,Eskişehir,Tepebaşı,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,17084.02,2,5,0.0,Havale/EFT,Tamamlandı,19-08-2025 09:40:32,21-08-2025 07:40:32,32459.64,4.4,Silver,,3.5,36
100864,290,Şelâle Zorlu,Kadın,18,Ankara,Etimesgut,5055,Casio Dijital Kol Saati,Aksesuar,Casio,1455.15,1,10,0.0,Havale/EFT,Tamamlandı,09-09-2024 20:57:28,10-09-2024 23:57:28,1309.64,4.8,Bronze,,3.0,44
100865,185,Şide Fırat,Erkek,35,Antalya,Kepez,5057,Eti Crax Kraker 24lü Kutu,Süpermarket,Eti,192.27,3,10,19.99,Kredi Kartı,Tamamlandı,15-09-2025 20:52:29,23-09-2025 12:52:29,539.12,3.6,Bronze,KARGOBEDAVA,4.6,57
100866,222,Enfes Eraslan,Kadın,18,,Seyhan,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,670.08,1,25,19.99,,Tamamlandı,30-06-2024 16:37:30,08-07-2024 00:37:30,522.55,4.0,Silver,SEPET50,4.7,15
100867,181,Zeyno Yorulmaz,Kadın,39,Kocaeli,İzmit,5017,Puma Smash V2,Ayakkabı,Puma,1812.2,1,5,0.0,Dijital Cüzdan,Tamamlandı,12-11-2024 07:37:23,18-11-2024 00:37:23,-1721.59,5.0,Bronze,,3.8,34
100868,179,Duracan Yorulmaz,Erkek,33,Mersin,Yenişehir,5054,Fossil Kol Saati,Aksesuar,Fossil,3999.74,1,5,0.0,Kredi Kartı,İptal,20-01-2025 11:31:28,23-01-2025 14:31:28,3799.75,3.9,Gold,,4.7,11
100869,328,Hasret Tarhan,Kadın,62,İzmir,Çiğli,5031,Tarz Mobilya Sehpa,Ev & Yaşam,Tarz,2075.53,3,0,0.0,Kapıda Ödeme,Tamamlandı,12-05-2025 15:56:19,,6226.59,4.1,Bronze,,4.1,15
100870,9,Atanur Yıldırım,Kadın,22,İstanbul,Kartal,5019,Bambi Hakiki Deri Bot,Ayakkabı,Bambi,39048.95,2,10,0.0,Kapıda Ödeme,Tamamlandı,13-07-2025 22:31:04,20-07-2025 00:31:04,3305.12,4.3,Gold,YAZ2026,4.4,72
100871,340,Uçan Yılmaz,Erkek,44,İzmir,Karşıyaka,5009,Koton Erkek Slim Fit Kot Pantolon,Giyim,Koton,614.77,2,5,0.0,Dijital Cüzdan,Tamamlandı,28-03-2025 22:20:02,03-04-2025 00:20:02,1168.06,4.9,Platinum,INDIRIM10,5.0,9
100872,21,Laika Manço,Kadın,42,İstanbul,Üsküdar,5042,İş Bankası Kültür Yayınları Klasik Set,Kitap & Hobi,İş Bankası Kültür Yayınları,548.17,1,0,29.99,Kredi Kartı,Tamamlandı,26-03-2026 07:51:47,28-03-2026 07:51:47,578.16,4.2,Silver,YAZ2026,4.1,7
100873,248,Nezize Akçay,Kadın,50,Eskişehir,Tepebaşı,5035,Fakir Robot Süpürge,Mutfak,Fakir,4437.08,2,5,0.0,Kapıda Ödeme,Tamamlandı,05-03-2026 20:57:06,10-03-2026 19:57:06,8430.45,4.4,Platinum,HOSGELDIN15,4.7,42
100874,221,Cuheyna Akça,Kadın,38,,Keçiören,5020,Greyder Klasik Erkek Ayakkabı,Ayakkabı,Greyder,1224.22,1,10,0.0,Kredi Kartı,İptal,21-05-2026 08:59:21,27-05-2026 02:59:21,1101.8,4.1,Platinum,MAYIS25,4.1,16
100875,275,Akalan Ülker,Erkek,38,Ankara,Etimesgut,5014,Boyner Klasik Gömlek,Giyim,Boyner,530.03,2,10,0.0,Havale/EFT,İade,09/20/2025 09:47:55,25-09-2025 10:47:55,954.05,3.7,Bronze,,4.4,4
100876,255,Rebihat Mansız,Kadın,34,Antalya,Muratpaşa,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,607.74,1,10,39.99,Kredi Kartı,Tamamlandı,05-08-2024 12:54:13,07-08-2024 11:54:13,586.96,3.6,Gold,HOSGELDIN15,4.5,21
100877,366,Macide Yüksel,Kadın,36,Antalya,Konyaaltı,5045,Huggies Islak Mendil 12li,Anne & Bebek,Huggies,349.37,1,5,49.99,Kredi Kartı,Tamamlandı,08-04-2025 12:02:03,11-04-2025 06:02:03,381.89,3.5,Platinum,,3.8,160
100878,209,Dorukhan Zorlu,Erkek,51,İstanbul,Pendik,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,226.29,3,25,19.99,Havale/EFT,Tamamlandı,01-10-2024 02:35:07,06-10-2024 04:35:07,529.14,4.2,Platinum,,3.7,205
100879,376,Nakip Seven,Erkek,23,İstanbul,Kartal,5049,Hot Wheels Araba Seti 10lu,Oyuncak,Hot Wheels,589.71,1,0,49.99,Havale/EFT,Tamamlandı,05-09-2024 14:41:34,11-09-2024 12:41:34,639.7,3.3,Silver,,3.4,86
100880,,Dorukhan Zorlu,Erkek,,Ankara,Mamak,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,419.45,1,0,29.99,Havale/EFT,İptal,25-10-2025 03:18:12,27-10-2025 11:18:12,449.44,4.2,Platinum,,3.6,14
100881,180,İde Korutürk,Kadın,37,Kocaeli,İzmit,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,440.35,1,0,19.99,Dijital Cüzdan,Tamamlandı,18-06-2025 03:28:36,20-06-2025 03:28:36,460.34,3.6,Bronze,,3.1,182
100882,7,Sancak Çorlu,Erkek,36,İstanbul,Ataşehir,5019,Bambi Hakiki Deri Bot,Ayakkabı,Bambi,1219.36,4,10,0.0,Kapıda Ödeme,İade,11-12-2024 23:10:24,17-12-2024 14:10:24,4389.7,3.0,Silver,INDIRIM10,4.4,68
100883,50,Kitan İhsanoğlu,Kadın,34,Trabzon,Ortahisar,5038,Nike Pro Antrenman Tayt,Spor & Outdoor,Nike,712.25,1,5,29.99,Kredi Kartı,İptal,30-08-2025 01:06:16,04-09-2025 02:06:16,706.63,4.0,Silver,,4.0,10
100884,160,Ünlen Bilge,Erkek,37,Kocaeli,İzmit,5022,Flormar Likit Fondöten,Kozmetik,Flormar,218.3,2,0,19.99,Kredi Kartı,Tamamlandı,18-02-2026 12:17:03,,456.59,4.0,Bronze,,4.3,93
100885,230,Tan Eraslan,Kadın,27,,İzmit,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,399.24,1,25,49.99,Kredi Kartı,Tamamlandı,02-06-2025 02:08:03,06-06-2025 23:08:03,349.42,3.4,Bronze,,3.1,183
100886,51,Çolpan Bilgin,Kadın,18,Samsun,İlkadım,5042,İş Bankası Kültür Yayınları Klasik Set,Kitap & Hobi,İş Bankası Kültür Yayınları,463.7,4,10,0.0,Havale/EFT,Tamamlandı,12-12-2025 23:25:05,15-12-2025 08:25:05,1669.32,3.8,Bronze,KARGOBEDAVA,4.1,1
100887,150,Canur Yorulmaz,Kadın,42,Kocaeli,Gebze,5025,Golden Rose Ruj,Kozmetik,Golden Rose,106.11,1,0,19.99,Kredi Kartı,Tamamlandı,04-07-2025 11:08:14,08-07-2025 20:08:14,126.1,4.5,Bronze,,4.8,121
100888,271,Demiryürek Alemdar,Erkek,43,Eskişehir,Odunpazarı,5060,Nestlé Nescafe Gold 200gr,Süpermarket,Nestlé,288.92,4,15,0.0,Havale/EFT,Tamamlandı,18-04-2025 01:44:45,23-04-2025 01:44:45,982.33,3.4,Platinum,HOSGELDIN15,3.6,19
100889,97,Demirok Manço,Erkek,36,Ankara,Etimesgut,5003,"LG 55"" 4K Smart TV",Elektronik,LG,18706.86,2,5,0.0,Kredi Kartı,İptal,03-11-2025 13:30:04,04-11-2025 19:30:04,35543.03,3.4,Bronze,INDIRIM10,3.9,246
100890,365,Meşhur Erdoğan,Erkek,28,Ankara,Keçiören,5031,Tarz Mobilya Sehpa,Ev & Yaşam,Tarz,1686.06,2,0,0.0,Dijital Cüzdan,Tamamlandı,07-05-2026 04:14:07,10-05-2026 04:14:07,3372.12,3.6,Silver,,4.1,20
100891,170,Altoğan Aksu,Erkek,38,Kocaeli,Gebze,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,518.51,4,5,0.0,Kredi Kartı,Tamamlandı,02/27/2026 09:24:00,04-03-2026 06:24:00,1970.34,3.8,Gold,,5.0,106
100892,159,Arıkol Dumanlı,Erkek,,İstanbul,Bakırköy,5026,Bioderma Sensibio Micellar Su,Kozmetik,Bioderma,382.83,1,5,39.99,Kapıda Ödeme,Tamamlandı,13-10-2025 09:13:36,,403.68,3.9,Silver,,4.6,174
100893,22,Doğanşah İnönü,,32,Konya,Meram,,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,382.59,1,10,19.99,Kredi Kartı,Tamamlandı,08-08-2024 06:40:33,13-08-2024 16:40:33,364.32,3.9,Bronze,SEPET50,3.6,15
100894,349,Emiş Sezgin,Kadın,37,Gaziantep,Şahinbey,5018,Skechers Yürüyüş Ayakkabısı,Ayakkabı,Skechers,2229.01,1,10,0.0,Kredi Kartı,Tamamlandı,24-12-2024 03:08:58,29-12-2024 18:08:58,2006.11,3.3,Bronze,MAYIS25,3.9,24
100895,241,Dilfeza Erdoğan,Kadın,32,İzmir,Konak,,Boyner Klasik Gömlek,Giyim,Boyner,359.51,1,0,19.99,Kredi Kartı,Tamamlandı,23-08-2025 05:11:51,28-08-2025 00:11:51,379.5,3.5,Bronze,,4.4,7
100896,258,Buhari Sezgin,Erkek,,Kayseri,Melikgazi,5049,Hot Wheels Araba Seti 10lu,Oyuncak,Hot Wheels,452.61,1,10,29.99,Kredi Kartı,İade,27-11-2024 12:44:50,01-12-2024 18:44:50,437.34,4.6,Silver,,3.4,80
100897,201,,Kadın,18,Ankara,Yenimahalle,5032,Karaca Tost Makinesi,Mutfak,Karaca,725.46,1,0,49.99,Kredi Kartı,Tamamlandı,07-02-2025 21:54:20,13-02-2025 06:54:20,775.45,3.7,Silver,,4.2,168
100898,281,Umutcan Karadeniz,Erkek,37,Kocaeli,İzmit,5007,Casper Excalibur Oyuncu Bilgisayarı,,Casper,-32532.39,1,5,0.0,Havale/EFT,Tamamlandı,26-04-2025 13:29:05,27-04-2025 17:29:05,30905.77,5.0,Silver,,5.0,85
100899,120,Denizalp Demirel,Erkek,26,İstanbul,Kadıköy,5036,Korkmaz Tencere Seti,Mutfak,Korkmaz,2264.26,1,10,0.0,Kapıda Ödeme,Tamamlandı,07-07-2024 20:31:17,12-07-2024 22:31:17,2037.83,4.6,Silver,KARGOBEDAVA,4.0,19
100900,331,Bilender Yıldırım,Erkek,27,Ankara,Etimesgut,5024,,Kozmetik,Nivea,121.48,2,10,39.99,Kredi Kartı,İade,09-09-2025 17:26:40,12-09-2025 07:26:40,258.65,3.8,Bronze,,4.4,32
100901,115,Kaver Fırat,Kadın,26,İstanbul,Üsküdar,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,159.94,4,5,19.99,Kredi Kartı,Tamamlandı,14-07-2024 16:44:44,19-07-2024 14:44:44,627.76,4.5,Silver,,4.4,30
100902,206,Mükramin Mansız,Erkek,41,İstanbul,Maltepe,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,782.56,1,5,0.0,Havale/EFT,Tamamlandı,03-07-2025 16:52:34,07-07-2025 02:52:34,743.43,3.4,Silver,KARGOBEDAVA,4.7,12
100903,371,Hanim Kısakürek,Kadın,18,Bursa,Osmangazi,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,713.78,2,25,0.0,Havale/EFT,Tamamlandı,08-06-2025 16:52:15,14-06-2025 05:52:15,1070.67,3.3,Bronze,HOSGELDIN15,4.7,13
100904,202,Emal Ülker,Kadın,34,İstanbul,Beşiktaş,5034,Arzum Çay Makinesi,Mutfak,Arzum,1226.12,1,-10,0.0,Kapıda Ödeme,Tamamlandı,23-07-2024 07:15:37,25-07-2024 17:15:37,1042.2,4.1,Gold,,3.2,53
100905,338,Pürçek Yüksel,Kadın,18,Ankara,Etimesgut,5027,IKEA MALM Çalışma Masası,,ikea,2680.32,1,10,0.0,Kredi Kartı,Tamamlandı,07-03-2025 20:30:41,15-03-2025 00:30:41,4730.73,6,Bronze,,0,41
100906,102,Güngördü Soylu,Erkek,45,İstanbul,Maltepe,5029,Madame Coco Halı,Ev & Yaşam,Madame Coco,1445.7,2,15,0.0,Kredi Kartı,Tamamlandı,18-02-2026 19:19:05,25-02-2026 15:19:05,2457.69,4.7,Bronze,,5.8,15
100907,50,Kitan İhsanoğlu,Kadın,34,Mersin,Yenişehir,5001,Apple iPhone 13 128GB,Elektronik,APPLE,35069.35,3,0,0.0,Kapıda Ödeme,Tamamlandı,01-06-2025 07:23:28,07-06-2025 11:23:28,105208.05,4.0,Silver,,4.1,58
100908,34,Dalkılıç Demirel,Erkek,33,Ankara,Yenimahalle,5037,Decathlon Kamp Çadırı,Spor & Outdoor,Decathlon,1923.61,1,0,0.0,Kredi Kartı,Tamamlandı,28-12-2025 05:49:06,30-12-2025 10:49:06,1923.61,4.7,Silver,,4.5,14
100909,317,Özdoğdu Zengin,E,32,İzmir,Çiğli,5035,Fakir Robot Süpürge,Mutfak,Fakir,4568.76,2,0,0.0,Kapıda Ödeme,Tamamlandı,25-09-2024 05:20:21,24-09-2024 05:20:21,9137.52,3.8,Bronze,,4.7,40
100910,196,Atalay Seven,Erkek,24,İzmir,Buca,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,868.5,2,30,0.0,Kredi Kartı,Tamamlandı,07-01-2026 06:37:13,11-01-2026 06:37:13,1215.9,4.4,Silver,,4.5,31
100911,291,Barışcan Kısakürek,Erkek,37,Ankara,,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,22762.19,1,0,0.0,Kredi Kartı,Tamamlandı,01-11-2024 04:02:25,09-11-2024 01:02:25,22762.19,3.9,Gold,sepet50,3.5,32
100912,150,Canur Yorulmaz,Kadın,42,Gaziantep,Şehitkamil,5022,Flormar Likit Fondöten,Kozmetik,Flormar,210.28,3,0,49.99,Dijital Cüzdan,Tamamlandı,14-02-2025 06:59:28,19-02-2025 14:59:28,680.83,4.5,Bronze,,4.3,87
100913,251,Neslinur Bilir,Kadın,44,Ankara,Keçiören,5003,"LG 55"" 4K Smart TV",Elektronik,LG,17922.32,2,0,0.0,Dijital Cüzdan,Tamamlandı,07-03-2025 23:54:34,12-03-2025 20:54:34,35844.64,5.0,Bronze,MAYIS25,3.9,243
100914,67,Kandef Korutürk,Kadın,22,Trabzon,Ortahisar,5047,Mamas & Papas Bebek Bavulu,Anne & Bebek,Mamas & Papas,2258.92,1,0,0.0,Kredi Kartı,Tamamlandı,13-05-2026 09:50:26,19-05-2026 21:50:26,2258.92,4.4,Gold,MAYIS25,3.7,12
100915,209,Dorukhan Zorlu,Erkek,51,Konya,Selçuklu,5060,Nestlé Nescafe Gold 200gr,,Nestlé,314.62,1,0,-39.99,Kredi Kartı,İptal,19-04-2026 03:05:14,22-04-2026 19:05:14,354.61,4.2,Platinum,,3.6,13
100916,66,Övün Duran,Kadın,18,Mersin,Yenişehir,5015,Nike Air Max 270,,Nike,3596.74,1,0,0.0,Kapıda Ödeme,Tamamlandı,17-08-2024 00:21:04,23-08-2024 00:21:04,3596.74,4.1,Bronze,,2.9,1
100917,317,Özdoğdu Zengin,Erkek,32,İstanbul,Kartal,5040,Under Armour Koşu Tişörtü,Spor & Outdoor,Under Armour,-691.41,5,10,0.0,Kredi Kartı,Tamamlandı,18-02-2026 04:26:27,20-02-2026 02:26:27,8984.74,3.8,Bronze,SEPET50,4.7,86
100918,96,Türknur Tevetoğlu,Kadın,29,İstanbul,Beşiktaş,5000,Samsung Galaxy A54 128GB,Elektronik,Samsung,19164.85,2,0,0.0,Havale/EFT,Tamamlandı,03-03-2026 19:16:20,06-03-2026 10:16:20,38329.7,5.5,Gold,,3.6,41
100919,310,Nurmelek Tarhan,Kadın,39,Konya,Meram,5018,Skechers Yürüyüş Ayakkabısı,Ayakkabı,Skechers,2385.25,2,20,0.0,Kredi Kartı,Tamamlandı,21-08-2024 06:24:09,13-08-2024 06:24:09,3816.4,4.2,Bronze,MAYIS25,3.9,33
100920,97,Demirok Manço,Erkek,36,Konya,Selçuklu,5012,,Giyim,Zara,1012.23,1,30,0.0,Kredi Kartı,Tamamlandı,28-01-2026 10:48:11,02-02-2026 23:48:11,708.56,0,Bronze,,4.4,20
100921,112,Bağdaş Yaman,Erkek,41,İzmir,Karşıyaka,5047,Mamas & Papas Bebek Bavulu,Anne & Bebek,Mamas & Papas,1992.62,1,20,0.0,Havale/EFT,Tamamlandı,13-11-2024 02:21:14,14-11-2024 04:21:14,1594.1,3.1,silver,,3.7,6
100922,318,Şemsinisa Şensoy,Kadın,150,Kayseri,Kocasinan,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,21381.23,4,5,0.0,Dijital Cüzdan,Tamamlandı,23-04-2025 21:24:48,01-05-2025 08:24:48,81248.67,3.1,Bronze,,3.5,36
100923,348,Döner Ertaş,Kadın,40,Kocaeli,Gebze,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,6179.45,1,15,0.0,Kredi Kartı,Tamamlandı,14-10-2025 11:24:47,20-10-2025 10:24:47,5252.53,3.9,Gold,MAYIS25,4.2,313
100924,22,Doğanşah İnönü,Erkek,32,Konya,Meram,5029,Madame Coco Halı,Ev & Yaşam,Madame Coco,2079.97,1,15,0.0,Dijital Cüzdan,Tamamlandı,29-02-2025 08:00:00,21-09-2025 20:27:47,1767.97,3.9,Bronze,,2.8,11
100925,215,Metinkaya Karadeniz,Erkek,45,Kocaeli,İzmit,5050,Barbie Rüya Evi,Oyuncak,Barbie,2911.74,5,10,0.0,Kredi Kartı,Tamamlandı,09-04-2026 06:17:26,12-04-2026 00:17:26,13102.83,3.0,Gold,,3.9,69
100926,49,Müslum Kısakürek,Erkek,37,İstanbul,Beylikdüzü,5009,,Giyim,Koton,481.27,1,5,29.99,Kredi Kartı,İade,15-12-2025 10:06:34,17-12-2025 16:06:34,487.2,4.3,Gold,,5.0,9
100927,222,Enfes Eraslan,Kadın,18,İzmir,,5031,Tarz Mobilya Sehpa,Ev & Yaşam,Tarz,2372.19,1,25,0.0,Kredi Kartı,Tamamlandı,02-10-2025 22:07:47,06-10-2025 02:07:47,1779.14,4.0,Silver,KARGOBEDAVA,4.1,13
100928,214,Fenni Aksu,Erkek,23,İzmir,Karşıyaka,5040,Under Armour Koşu Tişörtü,Spor & Outdoor,Under Armour,-489.65,2,10,0.0,Kredi Kartı,Tamamlandı,11-10-2024 19:17:00,15-10-2024 05:17:00,881.37,4.5,Gold,,4.7,87
100929,190,Arcan Tarhan,Erkek,58,Antalya,Konyaaltı,5004,Sony WH-1000XM4 Kulaklık,Elektronik,Sony,7038.96,1,0,0.0,Dijital Cüzdan,Tamamlandı,17-04-2025 23:04:42,22-04-2025 07:04:42,7038.96,3.6,Gold,,4.8,91
100930,170,Altoğan Aksu,Erkek,38,Konya,Selçuklu,5020,Greyder Klasik Erkek Ayakkabı,Ayakkabı,Greyder,1368.96,2,20,0.0,Havale/EFT,Tamamlandı,11-02-2025 17:47:20,17-02-2025 08:47:20,2190.34,3.8,Gold,,5.8,14
100931,262,Güçlüer Çetin,Erkek,26,trabzon,Akçaabat,5048,Lego City Polis Seti,Oyuncak,Lego,889.01,1,5,0.0,Kredi Kartı,İptal,16-06-2026 09:41:06,17-06-2026 23:41:06,844.56,4.4,Gold,INDIRIM10,4.9,29
100435,365,Meşhur Erdoğan,Erkek,28,İstanbul,,5030,,Ev & Yaşam,Bellona,798.63,2,0,0.0,Kapıda Ödeme,Tamamlandı,28-10-2024 09:55:50,01-11-2024 00:55:50,1597.26,3.6,Silver,,4.3,287
100933,275,Akalan Ülker,Erkek,38,İstanbul,Şişli,5059,Pınar Süt 1L 12li Koli,Süpermarket,Pınar,291.83,1,15,29.99,Kredi Kartı,Tamamlandı,10-02-2025 13:41:24,15-02-2025 11:41:24,278.05,5.5,Bronze,,4.7,120
100934,153,Baki Yüksel,Erkek,33,Ankara,Keçiören,5018,Skechers Yürüyüş Ayakkabısı,Ayakkabı,Skechers,-1820.23,2,15,0.0,Kredi Kartı,Tamamlandı,30-10-2024 16:15:47,06-11-2024 04:15:47,3094.39,4.2,Bronze,,3.9,33
100935,228,Naz Bilir,Kadın,28,Kayseri,Melikgazi,5059,Pınar Süt 1L 12li Koli,,Pınar,269.15,1,10,49.99,Kredi Kartı,Tamamlandı,27-04-2025 00:37:02,28-04-2025 01:37:02,292.22,3.6,Silver,,4.7,128
100936,245,Çalım Manço,Kadın,52,Ankara,Yenimahalle,5053,Guess Kadın Çanta,Aksesuar,Guess,3436.65,2,10,0.0,Havale/EFT,Tamamlandı,01-05-2025 22:19:17,08-05-2025 23:19:17,6185.97,4.6,Silver,,4.1,-10
100937,290,Şelâle Zorlu,Kadın,18,kayseri,Melikgazi,5056,Ülker Albeni 12li Paket,Süpermarket,Ülker,75.35,2,10,49.99,Kredi Kartı,Tamamlandı,03-11-2024 03:43:22,08-11-2024 08:43:22,185.62,4.8,Bronze,,8,51
100938,48,Ercihan Aksu,Erkek,29,Kayseri,Kocasinan,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,366.23,1,0,49.99,Kredi Kartı,Tamamlandı,20-03-2026 14:25:03,26-03-2026 18:25:03,416.22,3.2,Bronze,,3.1,175
100939,107,Semender Akça,ERKEK,44,İzmir,Konak,5048,Lego City Polis Seti,Oyuncak,Lego,1346.85,1,0,0.0,Havale/EFT,TAMAMLANDI,24-07-2024 23:24:26,01-08-2024 21:24:26,1346.85,4.5,Bronze,YAZ2026,4.9,25
100940,113,Tuğcan Güçlü,Erkek,28,Kayseri,Melikgazi,5055,CASIO DIJITAL KOL SAATI,Aksesuar,Casio,982.6,1,5,0.0,Havale/EFT,Tamamlandı,05-11-2025 10:32:43,09-11-2025 10:32:43,933.47,4.8,Gold,,3.0,47
100941,282,Zehranur Şama,Kadın,43,İstanbul,Şişli,5037,Decathlon Kamp Çadırı,Spor & Outdoor,Decathlon,-1228.8,1,5,0.0,Kredi Kartı,Tamamlandı,12-06-2025 18:32:15,19-06-2025 23:32:15,1167.36,3.9,Bronze,INDIRIM10,4.5,14
100942,4,Dündaralp Yaman,Erkek,51,Denizli,Merkezefendi,5017,Puma Smash V2,Ayakkabı,Puma,-1889.38,2,0,0.0,Kredi Kartı,Tamamlandı,09-05-2025 07:07:40,12-05-2025 15:07:40,7434.99,4.6,SILVER,SEPET50,3.8,32
100943,232,Temuçin Şafak,Erkek,26,İstanbul,Kartal,5041,Can Yayınları Roman Seti,Kitap & Hobi,Can Yayınları,334.37,3,0,0.0,Kredi Kartı,Tamamlandı,18-09-2024 07:29:06,21-09-2024 01:29:06,1003.11,4.2,BRONZE,,3.6,24
100944,354,Ğanim Gül,Erkek,19,Konya,Meram,5023,Maybelline Maskara,Kozmetik,Maybelline,226.38,2,0,39.99,Kredi Kartı,Tamamlandı,13-06-2024 07:52:47,20-06-2024 12:52:47,492.75,5.0,Bronze,,4.4,3
100945,256,Fehmiye İhsanoğlu,Kadın,36,Kocaeli,Gebze,5046,Chicco Bebek Arabası,,Chicco,5154.72,5,10,0.0,Kredi Kartı,Tamamlandı,27-12-2025 21:43:35,31-12-2025 18:43:35,23196.24,7,Bronze,,4.2,314
100946,40,,Kadın,35,Antalya,Muratpaşa,5054,Fossil Kol Saati,Aksesuar,Fossil,3249.92,1,0,0.0,Kredi Kartı,Tamamlandı,30-08-2025 13:53:13,06-09-2025 07:53:13,3249.92,2.9,Bronze,,4.7,11
100947,28,Aynilhayat Gül,Kadın,45,Ankara,Keçiören,5027,IKEA MALM Çalışma Masası,Ev & Yaşam,IKEA,3241.85,1,0,0.0,Havale/EFT,Tamamlandı,06-07-2024 04:22:18,09-07-2024 08:22:18,3241.85,4.7,Bronze,INDIRIM10,4.3,33
100948,326,Müşüre Çorlu,Kadın,54,Gaziantep,Şehitkamil,5056,Ülker Albeni 12li Paket,Süpermarket,Ülker,87.93,1,0,19.99,Havale/EFT,Tamamlandı,32-01-2025 12:00:00,19-01-2026 04:17:45,107.92,4.8,Bronze,MAYIS25,4.2,55
100949,33,Nevsale Durdu,Kadın,42,Gaziantep,Şehitkamil,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,519.55,2,0,0.0,Kredi Kartı,İptal,31-11-2024 16:40:00,30-07-2025 00:22:20,1039.1,4.9,Bronze,,4.7,20
100950,33,Nevsale Durdu,Kadın,42,Kocaeli,Gebze,5045,Huggies Islak Mendil 12li,Anne & Bebek,Huggies,286.6,1,15,19.99,Havale/EFT,İade,10-12-2024 08:32:58,16-12-2024 22:32:58,263.6,4.9,Bronze,,3.8,162
